set_id,label_id,spl_version,title,section,label
accf9569-4b57-4e83-a7db-4e890a75d1ba,536835bb-03d2-4a9d-8bb3-ded4bcaa31d0,23,"MitoXANTRONE Injection, USP (concentrate)",CO,"CONTRAINDICATIONS

Mitoxantrone is contraindicated in patients who have demonstrated prior hypersensitivity to it."
e7b63b16-d911-478b-a445-b690a1360b48,91c28643-e5a8-49d2-af90-17fefeb5b827,11,"These highlights do not include all the information needed to use RETAVASE safely and effectively. See full prescribing information for RETAVASE.


RETAVASE (reteplase) for injection, for intravenous use

Initial U.S. Approval: 1996",CO,"4 CONTRAINDICATIONS


Because thrombolytic therapy increases the risk of bleeding, RETAVASE is contraindicated in the following situations:

Active internal bleeding 
Recent stroke
Intracranial or intraspinal surgery or serious head trauma within 3 months
Intracranial conditions that increase the risk of bleeding (e.g. neoplasms, arteriovenous malformation, or aneurysms) 
Bleeding diathesis 
Current severe uncontrolled hypertension 








Do not use in patients with:


 Active internal bleeding (4)
Recent stroke (4)
Recent intracranial or intraspinal surgery or serious head trauma (4)
Intracranial neoplasm, arteriovenous malformation, or aneurysm (4)
Known bleeding diathesis (4)
Severe uncontrolled hypertension (4)"
2102da5f-a1a0-4ac7-a1f6-38698cf7273a,a81dd9be-17ba-4a21-b731-340ea72e0386,9,"These highlights do not include all the information needed to use IBSRELA® safely and effectively. See full prescribing information for IBSRELA.
IBSRELA (tenapanor) tablets, for oral useInitial U.S. Approval: 2019",CO,"4 CONTRAINDICATIONS

IBSRELA is contraindicated in:

Patients less than 6 years of age due to the risk of serious dehydration [see Warnings and Precautions (5.1), Use in Specific Populations (8.4)].

Patients with known or suspected mechanical gastrointestinal obstruction.








Pediatric patients less than 6 years of age. (4, 5.1, 8.4)
Patients with known or suspected mechanical gastrointestinal obstruction. (4)"
f16ecb50-e54e-43e1-8789-eaf5bc94f332,c8003a86-3d92-4acb-b8b8-fe52835c83f5,2,Miglitol Tablets,CO,"CONTRAINDICATIONS

Miglitol tablets are contraindicated in patients with:


•Diabetic ketoacidosis

•Inflammatory bowel disease, colonic ulceration, or partial intestinal obstruction, and in patients predisposed to intestinal obstruction

•Chronic intestinal diseases associated with marked disorders of digestion or absorption, or with conditions that may deteriorate as a result of increased gas formation in the intestine

•Hypersensitivity to the drug or any of its components"
d8fb000e-3cc9-4803-b71d-2cc597661977,f9680ba5-1e4f-4de6-b94f-bfd0f1c54f6d,33,"These highlights do not include all the information needed to use SUPPRELIN® LA safely and effectively. See full prescribing information for SUPPRELIN LA. 

SUPPRELIN LA (histrelin acetate) subcutaneous implant Initial U.S. Approval: 1991",CO,"4 CONTRAINDICATIONS


SUPPRELIN LA is contraindicated in:

Patients who are hypersensitive to gonadotropin releasing hormone (GnRH) or GnRH agonist analogs
Pregnancy [see Use in Specific Populations (8.1)].







History of hypersensitivity to gonadotropin releasing hormone (GnRH) or GnRH analogs (4). 

Pregnancy (4)."
99bef307-00bd-4379-9f45-ede1380e74d4,c0cfc0b1-0f53-4f93-8d31-02c3711265a0,44,"These highlights do not include all the information needed to use CUROSURF® safely and effectively. See full prescribing information for CUROSURF.


CUROSURF (poractant alfa) intratracheal suspension 

Initial U.S. Approval: 1999",CO,"4 CONTRAINDICATIONS


 None.





None."
9c008384-379d-48d3-b5a5-9809ed0f655c,dfb0b100-bfbb-4abb-e053-2a95a90ab90c,4,"These highlights do not include all the information needed to use EBANGA™ safely and effectively. See full prescribing information for EBANGA.
 



EBANGA (ansuvimab-zykl) for injection, for intravenous use
 

Initial U.S. Approval: 2020",CO,"4 CONTRAINDICATIONS

None
       
 
  .






None."
83c7ac15-ece9-47de-b83c-d575544fa449,c8ba6520-445a-4934-85f4-6f706cb21585,2,"Cesamet®
			(nabilone) Capsules CII",CO,"CONTRAINDICATIONS 

Cesamet is contraindicated in any patient who has a history of hypersensitivity to any cannabinoid."
6dfebf04-7c90-436a-9b16-750d3c1ee0a6,10a82af1-5439-42be-b133-7ac409784ea9,14,"These highlights do not include all the information needed to use YUPELRI®  safely and effectively.  See full prescribing information for YUPELRI. YUPELRI (revefenacin) inhalation solution, for oral inhalation
Initial U.S. Approval: 2018",CO,"4 CONTRAINDICATIONS 

YUPELRI is contraindicated in patients with hypersensitivity to revefenacin or any component of this product.





YUPELRI is contraindicated in patients with hypersensitivity to revefenacin or any component of this product. (4)"
acb7d02d-249b-4645-ac1b-8ff9a56dd244,81c50c19-8c24-4258-9a63-7b01f42e7ff6,15,Nicotrol®NS(nicotine nasal spray),CO,"CONTRAINDICATIONS

Use of NICOTROL NS therapy is contraindicated in patients with known hypersensitivity or allergy to nicotine or to any component of the product."
d222d68c-911e-48a9-9bde-a1ca7e992d18,194326a6-ec33-4dc6-89c8-5c8393b83c3d,2,"These highlights do not include all the information needed to use ACUVUE® THERAVISION™ WITH KETOTIFEN safely and effectively.  See full prescribing information for ACUVUE® THERAVISION™ WITH KETOTIFEN.
 ACUVUE® THERAVISION™ WITH KETOTIFEN (etafilcon A drug-eluting contact lens with ketotifen), for ophthalmic use Initial U.S. Approval: 2022",CO,"4 CONTRAINDICATIONS





Ocular Hyperemia (4.1)
Corneal Hypoesthesia (4.2)
Corneal Infections (4.3)








4.1	Ocular Hyperemia 

ACUVUE® Theravision™ with Ketotifen is contraindicated in patients with ocular hyperemia and should not be inserted into red or irritated eye(s).  Remove ACUVUE Theravision with Ketotifen immediately if eye(s) becomes red or irritated.








4.2	Corneal Hypoesthesia

ACUVUE Theravision with Ketotifen is contraindicated in patients with decreased corneal sensation.  








4.3	Corneal Infections

ACUVUE Theravision with Ketotifen is contraindicated in patients with any corneal infection (bacterial, fungal, protozoal or viral)."
42c49deb-713b-427a-9670-08af08adcffb,987ae747-5cad-4d92-9df6-3978807dbdec,22,"These highlights do not include all the information needed to use ALECENSA safely and effectively. See full prescribing information for ALECENSA. 
ALECENSA® (alectinib) capsules, for oral useInitial U.S. Approval: 2015",CO,"4 CONTRAINDICATIONS

None.





None. (4)"
08982e49-d2eb-4b25-b01a-1be52fd669ef,895618dd-a613-4d06-b20b-c2e92e472a7c,16,"These highlights do not include all the information needed to use APTIVUS safely and effectively.  See full prescribing information for APTIVUS. 
APTIVUS® (tipranavir) capsules, for oral use APTIVUS® (tipranavir) oral solution Initial U.S. Approval: 2005",CO,"4 CONTRAINDICATIONS


APTIVUS is contraindicated in patients with moderate or severe (Child-Pugh Class B or C, respectively) hepatic impairment [see Warnings and Precautions (5.1)
].
APTIVUS/ritonavir is contraindicated when co-administered with drugs that are highly dependent on CYP 3A for clearance or are potent CYP 3A inducers (see Table 1) [see Drug Interactions (7.2)
].


Table 1	Drugs that are Contraindicated with APTIVUS Co-Administered with Ritonavir





Drug Class
Drugs within Class that are Contraindicated with APTIVUS Co-administered with Ritonavir
Clinical Comments:




Alpha 1-adrenoreceptor antagonist
Alfuzosin
Potentially increased alfuzosin concentrations can result in hypotension.


Antiarrhythmics
Amiodarone, bepridil, flecainide, propafenone, quinidine
Potential for serious and/or life-threatening reactions such as cardiac arrhythmias secondary to increases in plasma concentrations of antiarrhythmics.


Antimycobacterials
Rifampin
May lead to loss of virologic response and possible resistance to APTIVUS or to the class of protease inhibitors or other co-administered antiretroviral agents.


Ergot derivatives
Dihydroergotamine, ergonovine, ergotamine, methylergonovine
Potential for acute ergot toxicity characterized by peripheral vasospasm and ischemia of the extremities and other tissues.


GI motility agent 
Cisapride
Potential for cardiac arrhythmias.


Herbal products
St. John's wort (hypericum perforatum)
May lead to loss of virologic response and possible resistance to APTIVUS or to the class of protease inhibitors.


HMG CoA reductase inhibitors
Lovastatin, simvastatin
Potential for myopathy including rhabdomyolysis.


Antipsychotics
Pimozide
Potential for cardiac arrhythmias.



Lurasidone
Potential for serious and/or life-threatening reactions.


PDE-5 inhibitors
Sildenafil (Revatio) [for treatment of pulmonary arterial hypertension]
A safe and effective dose has not been established when used with APTIVUS/ritonavir. There is increased potential for sildenafil-associated adverse events (which include visual disturbances, hypotension, prolonged erection, and syncope).


Sedatives/hypnotics
Oral midazolam, triazolam
Prolonged or increased sedation or respiratory depression.



Due to the need for co-administration of APTIVUS with ritonavir, please refer to the ritonavir prescribing information for a description of ritonavir contraindications. 






Patients with moderate or severe (Child-Pugh Class B or C) hepatic impairment (4, 5.1)
Use with drugs highly dependent on CYP 3A for clearance or are potent CYP 3A inducers (4, 5.3, 7)"
471baba2-7154-4488-9891-0db2f46791e7,5636619f-733e-4e3b-b497-cd8e8b63999b,9,"These highlights do not include all the information needed to use EVENITY safely and effectively. See full prescribing information for EVENITY.  

   

EVENITY

®

 
(
romosozumab-aqqg
) 
injection, 
for
 
subcutaneous
 use

Initial U.S. Approval: 2019",CO,"4
		     
	CONTRAINDICATIONS


EVENITY is contraindicated in patients with:

Hypocalcemia. Pre-existing hypocalcemia must be corrected prior to initiating therapy with EVENITY [
see 
Warnings and Precautions (

5.3

)
, Adverse Reactions (

6.1

) and 
Use in Specific
 Populations (

8.7

)]
.


A history of systemic hypersensitivity to romosozumab or to any component of the product formulation. Reactions have included angioedema, erythema multiforme, and urticaria [see Warnings and Precautions (

5.2

)
 and Adverse Reactions (

6.1

)
].







Hypocalcemia (4)

Known hypersensitivity to EVENITY (4)"
08313a24-e7ce-457a-bb3f-161bc45517ee,c8294bda-3388-4a97-9534-262949adbe67,10,These highlights do not include all the information needed to use LUXTURNA safely and effectively. See full prescribing information for LUXTURNA.LUXTURNA (voretigene neparvovec-rzyl) intraocular suspension for subretinal injectionInitial U.S. Approval: 2017,CO,"4 CONTRAINDICATIONS

None.





None."
cd270093-c6a8-4596-a4ab-e6aa0a2c8a0c,e4cbc29d-7e7f-4406-8543-3f3ab4ef7b0b,13,"These highlights do not include all the information needed to use PARSABIV safely and effectively. See full prescribing information for PARSABIV. 
PARSABIV® (etelcalcetide) injection, for intravenous use Initial U.S. Approval: 2017",CO,"4 CONTRAINDICATIONS




PARSABIV is contraindicated in patients with known hypersensitivity to etelcalcetide or any of its excipients. (4)









Hypersensitivity

PARSABIV is contraindicated in patients with known hypersensitivity to etelcalcetide or any of its excipients. Hypersensitivity reactions, including face edema and anaphylactic reaction, have occurred with PARSABIV [see Adverse Reactions (6)]."
b40f3b2a-1859-4ed6-8551-444300806d13,8115acb4-4050-4778-b516-e21ef742d451,9,"These highlights do not include all the information needed to use ZULRESSO safely and effectively. See full prescribing information for ZULRESSO. 			
ZULRESSO® (brexanolone) injection, for intravenous use, CIV 			Initial U.S. Approval: 2019",CO,"4 CONTRAINDICATIONS

None.





None. (4)"
bee9a137-160f-47e8-a551-ca461ae4f51e,fdbe5634-50b3-4d76-a4b8-a2ec6676d881,5,"BAL in Oil AmpulesDIMERCAPROL INJECTION, USP",CO,"CONTRAINDICATIONS


BAL in Oil (Dimercaprol Injection USP) is contraindicated in most instances of hepatic insufficiency with the exception of postarsenical jaundice. The drug should be discontinued or used only with extreme caution if acute renal insufficiency develops during therapy."
e6bad712-16df-4f32-a8ea-f8b52e30de00,4ca277bb-9139-4e1d-9886-2a04d1fb124a,9,PREDNICARBATE OINTMENT 0.1%,CO,"CONTRAINDICATIONS:

Prednicarbate ointment 0.1% is contraindicated in those patients with a history of hypersensitivity to any of the components in the preparations."
5ccf0e9a-8935-4c8c-b883-b4967281eb4a,e834bedb-32de-4f3a-b9f3-cb5f4804d046,7,"NILANDRON®
 (nilutamide) Tablets",CO,"CONTRAINDICATIONS

NILANDRON tablets are contraindicated:

                        in patients with severe hepatic impairment (baseline hepatic enzymes should be evaluated prior to treatment)
                        in patients with severe respiratory insufficiency
                        in patients with hypersensitivity to nilutamide or any component of this preparation."
e21d5008-800e-4417-927f-14340341865f,e3a11f7b-9608-a1d3-e053-2995a90aca2b,3,"These highlights do not include all the information needed to use VIVJOA™ safely and effectively. See full prescribing information for VIVJOA™.
 



VIVJOA™ (oteseconazole) capsules, for oral use
 

Initial U.S. Approval: 2022",CO,"4	CONTRAINDICATIONS

VIVJOA is contraindicated in:

Females of reproductive potential 
        
  
   [see 
         
   
    Warnings and Precautions (5.1) and 
         
   
    Use in Specific Populations (8.3)]
        
  
   

Pregnant and lactating women 
        
  
   [see 
         
   
    Warnings and Precautions (5.1), and 
         
   
    Use in Specific Populations (8.1, 
         
   
    8.2)]
        
  
   

Patients with known hypersensitivity to oteseconazole.







Females of Reproductive Potential (
          
  
     4), (
          
  
     5.1), (
          
  
     8.3)
         
 
    
Pregnant and Lactating women (
          
  
     4), (
          
  
     8.1), (
          
  
     8.2)
         
 
    
Hypersensitivity to oteseconazole (
          
  
     4)"
