concept_id	concept_name	concept_synonym_name
789965	English lavender oil	Lavandula angustifolia oil
789966	Cytisus scoparius flowering top extract	Scotch broom flowering top extract
789967	peppermint flowering top extract	
789968	Cannabis sativa susp. indica top extract	
789969	Artemisia absinthium flowering top extract	wormwood flowering top extract
789969	Artemisia absinthium flowering top extract	absinthium flowering top extract
790012	enobosarm	ostarine
790021	Oryctolagus cuniculus uterus preparation	
790033	Anaplasma phagocytophilum	
790253	clorazepate	
791967	lorazepam	
792263	loxapine	
792388	glycerol (1-(12-hydroxystearate))	
792437	poly(DL-lactic-co-glycolic acid) (75:25; 140000 MW)	
792445	piridocaine	
792460	sphinganine	
792466	Linum usitatissimum whole extract	
792467	Bidens pilosa leaf extract	
792468	Coenochloris signiensis extract	
792470	N-(1,3,4-tris(hydroxymethyl)-2,5-dioxo-4-imidazolidinyl)-N,N'-bis(hydroxymethyl)urea	
792472	2,4,5-T-trolamine	
792478	3-(l-menthoxy)-2-methylpropane-1,2-diol	
792482	highbush blueberry extract	
792499	copanlisib	
792531	vaborbactam	
792536	Phellodendron chinense whole extract	
792537	Phryma leptostachya whole extract	American lopseed whole extract
792538	Cayaponia tayuya root extract	
792539	Zeltnera venusta whole flowering extract	
792548	Prunus persica flower bud extract	
792561	Armoracia rusticana whole extract	
792562	Cinnamomum verum whole extract	
792584	Manihot esculenta whole extract	
792647	nonathymulin	
792649	abemaciclib	
792681	Cissus quadrangularis whole extract	
792689	rhodinol	
792690	2-(perfluorohexyl)ethanol	
792707	PEG-10 acrylate-perfluorohexylethyl acrylate copolymer	
792733	hexamethyldisilazane	
792734	Lippia alba whole extract	
792737	tisagenlecleucel	
792747	Eutrochium purpureum whole extract	
792748	capromorelin	
792750	propylene glycol dilaurate	
792751	Penicillium glaucum allergenic extract	
792763	tetrapeptide-15	endomorphin-2
792764	acalabrutinib	
792777	varicella zoster virus glycoprotein E	
792789	perfluoromethyldecalin	
792828	margaric acid	
792829	pentadecanoic acid	
792844	axicabtagene ciloleucel	
792855	ceteth-3	
792856	ceteth-5	
792857	glyceryl 1-arachidonate	
792858	glyceryl 1-linolenate	
792859	isocetane	
792861	Acacia nilotica bark extract	
792862	Manilkara obovata leaf extract	
792899	latanoprostene bunod	
792909	Drimia indica bulb extract	
792927	turnip-rooted chervil oil	chervil root oil
792927	turnip-rooted chervil oil	Chaerophyllum bulbosum (root) oil
792929	letermovir	
792957	Leptospermum scoparium whole extract	
792958	ammonium methacrylate	
792959	dimethoxytolyl propylresorcinol	
792984	(1,2,6,7-3H)-testosterone	
792993	benralizumab	
793015	Acacia senegal whole extract	
793016	cordycepin	
793017	Litchi chinensis whole extract	
793018	pumice	pumice stone
793042	emicizumab	
793066	vestronidase alfa	
793081	polyethylene glycol 12000	
793082	Angelica sinensis root oil	
793083	7-aminodesacetoxycephalosporanic acid	7-desacetoxyaminocephalosporanic acid
793083	7-aminodesacetoxycephalosporanic acid	7-ADCA
793084	Styrax tonkinensis resin	
793085	Persicaria filiformis flowering top extract	
793086	disodium acetyl glucosamine phosphate	
793087	glyceryl 1-laurate	
793088	N-(1,3-bis(hydroxymethyl)-2,5-dioxo-4-imidazolidinyl)-N,N'-bis(hydroxymethyl)urea	
793100	Populus tremuloides whole extract	
793124	sodium C8-10 alkyl sulfate	
793126	Rhodiola kirilowii root extract	
793127	magnesium sulfite	
793128	butyl acrylate - methyl acrylate - methylacrylic acid copolymer (18000 MW)	
793137	Leptospermum scoparium leaf extract	
793139	Angelica anomala whole extract	
793140	glyceryl monooleate citrate	
793141	Magnolia liliiflora whole extract	
793143	semaglutide	
793179	Foeniculum vulgare var. vulgare whole extract	
793187	Piscidia piscipula whole extract	
793188	Xanthium sibiricum whole extract	
793189	C12-13 pareth-9	
793190	macadamia acid	
793196	limonene oxide	
793197	Morinda citrifolia seed extract	
793210	acetyl decapeptide-3	
793211	Bulbine frutescens whole extract	
793212	Cymbopogon schoenanthus whole extract	
793213	Michelia champaca flower extract	
793214	o-anisaldehyde	
793229	Chrysanthemum indicum top extract	
793241	polysorbate 21	
793242	papaya extract	
793245	cetyl octacosanoate	
793246	Copernicia alba whole extract	
793262	methyl L-arginine	
793263	muscadine grape extract	
793264	Pancratium maritimum whole extract	
793265	Phoenix dactylifera whole extract	
793266	Polygonum aviculare whole extract	
793278	Vitis vinifera fruit rind	
793281	C12-13 alkyl lactate	
793290	magnesium iodide	
793291	Alnus glutinosa leaf extract	
793292	sour cherry seed oil	
793293	ertugliflozin	
793294	shea butter glycereth-8 esters	
793348	Juniperus communis var. saxatilis fruit extract	
793349	Calendula arvensis whole extract	
793351	netarsudil	
793361	drometrizole trisiloxane	
793378	house mouse hair extract	Mus musculus hair extract
793379	Bromus secalinus top extract	
793380	laureth-8	
793381	Quercus spp. whole extract	
793382	Betula pedula whole extract	
793383	2-oleamido-1,3,4-octadecatriyl prolinate	
793384	dimethyl lauramine oleate	
793393	polyacrylamide (crosslinked; 2 mole percent bisacrylamide)	
793394	Iris germanica var. florentina root extract	
793395	Agrimonia eupatoria leaf extract	
793396	Xanthium sibiricum fruit extract	
793397	chocolate hind preparation	
793398	Conium maculatum leaf extract	poison hemlock leaf extract
793399	Globularia cordifolia whole extract	
793400	Lobelia inflata leaf extract	
793401	Morella cerifera fruit wax	
793426	(9Z)-9-octadecenyl acetate	
793428	alpha-tocopheryloxyacetate	
793430	butyrospermol	
793431	diglycerin monostearate	
793432	Eupatorium cannabinum whole extract	
793433	vinyl chloride	
793440	voretigene neparvovec	
793447	trideceth-6 phosphate	
793448	Capsicum frutescens whole extract	
793449	3,4-methylenedioxybenzoyl methylsulfone	
793473	golden chain pollen extract	Laburnum anagyroides pollen extract
793474	Arctium minus root extract	wild rhubarb root extract
793474	Arctium minus root extract	greater burdock root extract
793491	Rumex obtusifolius root extract	
793492	Pentaclethra macroloba seed oil	
793502	hexamethylcyclotrisiloxane	
793522	tricetin	
793527	nicotinuric acid	
793561	ozenoxacin	
793620	Agave americana whole extract	century plant whole extract
793621	hexapeptide-11	
793622	white sweetclover top extract	Melilotus albus top extract
793623	red mulberry whole extract	Morus rubra whole extract
793624	Nandina domestica whole extract	
793625	large white petunia whole extract	white moon petunia whole extract
793625	large white petunia whole extract	Petunia axillaris whole extract
793626	polyepsilon-lysine (4000 MW)	
793627	polysorbate 81	
793628	Rhaponticum carthamoides root extract	Stemmacantha carthamoides root extract
793628	Rhaponticum carthamoides root extract	Leuzea carthamoides root extract
793629	Rheum rhaponticum root extract	
793630	redwood whole extract	Sequoia sempervirens whole extract
793631	sodium laureth-5 sulfate	
793635	polyvinyl alcohol/polyvinyl acetate copolymer (8:1; 50000MW)	
793687	tetrasodium diethylenetriaminepentamethylenephosphonate	
793688	2,2-dichloro-1-(2-chlorophenyl)ethanol	
793689	2-(dipropylamino)ethanol	
793691	clopyralid	3,6-dichloro-2-pyridinecarboxylic acid
793692	sawtooth oak whole extract	Quercus acutissima whole extract
793693	Solanum dulcamara whole extract	
793694	Anthemis arvensis flowering top extract	
793695	Myristica fragrans fruit extract	
793739	oligopeptide-10	
793741	voxilaprevir	
793775	hymetellose (50 MPA.S)	
793784	isocetyl palmitate	
793785	1-p-menthene-8-thiol	
793786	guaraprolose (1300 MPA.S at 1%)	
793787	isoamyl salicylate	
793788	methoxy PEG-22/dodecyl glycol polymer	methoxy PEG-22/dodecyl glycol copolymer
793789	p-anisaldehyde	
793790	PEG-10 acrylate	
793791	PEG-45/dodecyl glycol copolymer	
793793	hydrogenated jojoba oil/jojoba oil, randomized (iodine value 64-70)	
793794	PPG-2 hydroxyethyl isostearamide	
793795	Dittrichia viscosa whole extract	
793797	enasidenib	
793843	glecaprevir	
793844	pibrentasvir	
793846	neratinib	
793889	linalool oxide	
793945	rice bean extract	
793946	triepoxycyclohexasilane	
793979	sucrose, 6-stearate	
793980	Hippeastrum puniceum whole extract	
793981	sodium lauriminodipropionate	
793988	magnesium phosphide	
793990	umirolimus	
794036	Artemisia montana leaf extract	
794037	cocamidopropyl dimethylamine	
794039	hydroxypropyl bispalmitamide	
794052	distearoylphosphatidylglycerol	
794068	inotuzumab ozogamicin	
794078	vasoactive intestinal peptide	VIP
794079	trideceth-3	
794099	hydroxydecyl ubiquinoyl dipalmitoyl glycerate	
794104	Rhodiola sacra root extract	
794109	Enterococcus faecium	
794111	glutarate	
794119	polyethylene oxide 5000000	
794120	propylene glycol ricinoleate	
794147	maprotiline	
794229	mazindol	
794852	chlorpromazine	
795113	chlorzoxazone	
795661	felbamate	
797399	gabapentin	
797617	citalopram	
798336	Hyaluronan	
798834	clomipramine	
798874	clonazepam	
800878	clozapine	
801396	halazepam	
836208	succinylcholine	suxamethonium
836654	tacrine	
836715	temazepam	
836877	tetrabenazine	
837027	apomorphine	
900017	cascara sagrada	cascara
900017	cascara sagrada	Frangula purshiana extract
900093	casanthranol	
901318	sodium ascorbate	
901656	menthol	
901845	colistin	
902251	hypromellose	
902427	timolol	
902616	calamine	
902722	tobramycin	
902938	ciclesonide	
902950	tolnaftate	
903031	tiopronin	
903459	dolasetron	
903643	tretinoin	
903893	emedastine	
903963	triamcinolone	
904205	apple pectin	
904250	methazolamide	
904351	aminolevulinic acid	
904356	methenamine	
904453	esomeprazole	
904501	travoprost	
904525	bimatoprost	
904542	triamterene	
904639	trichlormethiazide	
904704	mepenzolate	
905078	trifluridine	
905151	alclometasone	
905223	methoxsalen	
905233	mometasone	
905273	methyclothiazide	
905363	bismuth biskalcitrate	
905371	methylcellulose	
905518	methylene blue	methylthioninium chloride
905531	metipranolol	
905829	trioxsalen	trioxysalen
906072	tropicamide	
906149	trypsin	
906780	metoclopramide	
906874	oxyquinoline	
906902	Limosilactobacillus reuteri	Lactobacillus reuteri
906914	urea	carbamide
907013	metolazone	
907553	levocabastine	
907879	miconazole	
908126	vidarabine	
908360	magaldrate	
908464	magnesium carbonate	
908523	mineral oil	
908730	magnesium trisilicate	
908921	calcipotriene	
909021	medrysone	
909165	mercuric oxide	
909358	cyclizine	
909440	methyl salicylate	
909795	nepafenac	
909841	methylnaltrexone	
909959	alefacept	
910232	cyclopentolate	
910888	cysteamine	
911064	zinc oxide	
911354	palonosetron	
911486	glutamate	
911638	glycolate	
911735	rabeprazole	
911891	fiber	
912263	certolizumab pegol	
912362	ammonium chloride	
912476	becaplermin	
912803	verteporfin	
913440	nabilone	
913782	tolterodine	
913813	ethyl dihydroxypropyl PABA	
914053	naftifine	
914085	yellow phenolphthalein	
914244	undecylenate	
914310	1-octacosanol	
914335	atropine	
914533	naphazoline	
914840	dichlorotetrafluoroethane	
915175	bacitracin	
915391	octinoxate	
915392	natamycin	
915518	bentoquatam	
915542	brimonidine	
915553	Capsicum extract	chilli pepper extract
915829	isopropyl unoprostone	
915841	deoxyribonucleases	desoxyribonuclease
915855	olopatadine	
915935	pimecrolimus	
915981	neomycin	
916005	solifenacin	
916059	octoxynol	
916230	darifenacin	
916282	olsalazine	
916460	benzalkonium	
916662	dimethicone	
916751	lindane	
916802	benzethonium	
916943	tegaserod	
917006	benzocaine	
917205	desonide	
917336	desoximetasone	
917443	PETROLATUM DISTILLATES	
917446	phenylehrine	
918172	benzoyl peroxide	
918222	oxiconazole	
918881	oxybenzone	
918906	oxybutynin	
919204	amylase	
919345	Gentamicin Sulfate (USP)	
919681	benzyl alcohol	
919839	Arnica extract	
919986	apraclonidine	
920064	4-cresyl acetate	
920113	mequinol	
920293	nitrofurantoin	
920378	nitrofurazone	nitrofural
920458	betamethasone	
921956	sinecatechins	
922024	paregoric	
922191	pectin	
922570	nystatin	
922868	permethrin	
922976	Peruvian balsam	balsam Peruvian
923081	ofloxacin	
923540	phenol	
923645	omeprazole	
923672	hyoscyamine	
923829	opium	
923840	dibucaine	cinchocaine
924120	aminolevulinate	
924151	pentosan polysulfate	
924296	dichlorphenamide	diclofenamide
924309	phenolphthalein	
924566	tamsulosin	
924724	dicyclomine	dicycloverine
924939	bisacodyl	
925102	dienestrol	
925209	kinetin	
925636	oxymetazoline	
925952	oxytetracycline	
926487	pancreatin	
926770	papain	
927194	dihydroxyacetone	
927322	potassium nitrate	
927478	pramoxine	
928006	iodoquinol	diiodohydroxyquinoline
928110	prednicarbate	
928744	dimenhydrinate	
928980	dimethyl sulfoxide	
929128	propylene glycol	
929435	acetazolamide	
929504	proparacaine	proxymetacaine
929542	acetohydroxamic acid	
929549	acetic acid	
929638	acitretin	
929698	boric acid	orthoboric acid
929698	boric acid	hydrogen borate
929887	lansoprazole	
929983	monobenzone	
930021	alfuzosin	
930604	aluminum acetate	
930747	amcinonide	
930916	diphenoxylate	
931035	pyrithione	
931973	protease	
932196	cisapride	
932745	bumetanide	
932815	levobunolol	
932843	sodium choride	
933724	phenazopyridine	
933794	attapulgite	
933952	pheniramine	
934075	azelastine	
934262	balsalazide	
934431	basic aluminum carbonate gel	
935382	rennet	
935390	resorcinol	
935529	benoxinate	
936429	efalizumab	
936748	aprepitant	
937368	infliximab	
937439	bethanechol	
937712	phenyl salicylate	
937725	bismuth subgallate	
937791	bismuth subsalicylate	
938044	brinzolamide	
938061	selenium sulfide	
938205	camphor	
938268	sennosides, USP	
938362	pemirolast	
939134	sertaconazole	
939259	budesonide	
939506	sodium bicarbonate	
939726	butamben	
939784	butoconazole	
939863	sodium carbonate	
939871	sodium phosphate	
939881	capsaicin	
939976	sodium sulfate	
939979	sodium sulfite	
940183	carbachol	
940426	calcium polycarbophil	polycarbophil calcium
940535	sulconazole	
940541	sulfabenzamide	
940864	econazole	
941004	tadenan	
941052	alitretinoin	
941258	docusate	
941472	terconazole	
941577	tetrahydrozoline	
942028	tioconazole	
942172	Petrolatum, White	PETROLATUM,WHITE
942172	Petrolatum, White	Paraffin white soft BP
942172	Petrolatum, White	Paraffin white soft BP (product)
942172	Petrolatum, White	Paraffin white soft BP (substance)
942172	Petrolatum, White	Paraffin-white soft
942172	Petrolatum, White	Paraffin-white soft (product)
942172	Petrolatum, White	Paraffin-white soft (substance)
942172	Petrolatum, White	Paraffin-white soft [eye]
942172	Petrolatum, White	Paraffin-white soft [eye] (product)
942172	Petrolatum, White	Paraffin-white soft [eye] (substance)
942172	Petrolatum, White	Petrolatum White
942172	Petrolatum, White	Petrolatum, White [Chemical/Ingredient]
942172	Petrolatum, White	WSP - White soft paraffin
942172	Petrolatum, White	White Petrolatum
942172	Petrolatum, White	White petrolatum
942172	Petrolatum, White	White petrolatum (product)
942172	Petrolatum, White	White petrolatum (substance)
942172	Petrolatum, White	White petroleum jelly
942172	Petrolatum, White	petrolatum,white
942172	Petrolatum, White	white petrolatum
942172	Petrolatum, White	white petroleum jelly
942350	torsemide	torasemide
942494	chlorophyllin copper complex	
942659	trichlorofluoromethane	trichloromonofluoromethane
942691	triethanolamine	trolamine
942765	triethanolamine polypeptide oleate condensate	
942799	trimethobenzamide	
943030	phosphoric acid	
943116	trolamine salicylate	
943191	tyloxapol	
943634	epinastine	
943852	xylometazoline	
944360	zinc pyrithione	
945286	pilocarpine	
945913	pine tar	
946340	piperonyl butoxide	
947416	tazarotene	
947651	podophyllin	podophyllum resin
947705	podofilox	podophyllotoxin
948078	pantoprazole	
948487	polyethylene glycol 300	macrogol 300
948490	polyethylene glycol 400	
948515	polyethylene glycols	polyethylene oxide
948515	polyethylene glycols	macrogol
948555	alosetron	
948582	polymyxin B	
948760	polysorbate 80	
948787	polythiazide	
948856	polyvinyl alcohol	
949279	carboxymethylcellulose	
949453	chloroxine	
949459	chloroxylenol	
949759	halobetasol	
950056	povidone	
950098	ciclopirox	
950183	lactase	tilactase
950316	ethyl chloride	
950370	carteolol	
950435	citric acid	
950637	tacrolimus	
950696	nizatidine	
950792	clidinium	
950882	clocortolone	
950933	castor oil	Ricinus communis oil
951112	cocoa butter	
951237	antazoline	
951279	prilocaine	
951469	calcium acetate	
951511	mupirocin	
951980	sacrosidase	
952004	sevelamer	
952045	amphotericin	
952538	anthralin	dithranol
953076	famotidine	
953391	propantheline	
954036	propylhexedrine	
954688	latanoprost	
954696	plasmin	fibrinolysin
954819	cevimeline	
954853	flavoxate	
955252	fluocinonide	
955372	ethanol	
955583	fluorometholone	
955632	fluorouracil	
956266	flurandrenolide	
956630	formic acid	methanoic acid
956630	formic acid	hydrogen carboxylic acid
956653	fosfomycin	
956691	fructose	
956874	furosemide	
957393	aluminum chloride	
957623	amlexanox	
957797	psyllium	
958134	bismuth subcitrate	
958368	ecothiopate	echothiophate
958396	butenafine	
958527	belladonna extract, USP	
958994	aloe polysaccharide	
958999	carbamide peroxide	
959174	butabarbital	
959196	witch hazel	
959362	gentian violet	
959420	aluminum carbonate	
959665	pyrethrins	
960820	Senna leaf extract	
960900	aloe extract	
960988	diflorasone	
961047	ranitidine	
